id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,name,rating,number_of_bedrooms,number_of_beds,number_of_baths,suburb,price_class,Longitude,Latitude
22150620,148876823,Carol,Melbourne,Entire home/apt,319,2,70,2019-02-16,1.01,1,0,0,Rental unit in Melbourne,4.48,3,5,2,Melbourne,expensive,144.96192,-37.80944
914343843580099584,520146194,Mandy,Melbourne,Entire home/apt,319,2,4,2023-09-02,4,1,49,4,Rental unit in Southbank,4.75,3,3,2,Southbank,expensive,144.96197,-37.82591
3397607,1234348,Rit,Melbourne,Entire home/apt,318,1,366,2023-08-19,3.29,1,114,58,Rental unit in Docklands,4.87,3,6,2.5,Docklands,expensive,144.9413,-37.8144
622491366718030208,431039793,Yudo,Melbourne,Entire home/apt,318,2,37,2023-08-20,2.57,49,340,29,Rental unit in Southbank,4.89,3,4,2,Southbank,expensive,144.961411,-37.823063
881609559518733952,447665182,Guoyun,Melbourne,Entire home/apt,318,1,34,2023-09-01,9.36,3,215,34,Rental unit in Melbourne,4.85,3,4,2,Melbourne,expensive,144.952347278595,-37.8144026012653
10079050,5229572,Roy,Melbourne,Entire home/apt,317,2,131,2023-08-20,1.41,4,254,32,Rental unit in East Melbourne,4.94,3,4,2,East Melbourne,expensive,144.97748,-37.81644
32392660,46333372,Nate,Melbourne,Entire home/apt,316,2,16,2020-02-25,0.29,14,0,0,Rental unit in Southbank,4.75,3,7,1.5,Southbank,expensive,144.96205,-37.82403
32881928,39862386,Flinders Street Apartments,Melbourne,Entire home/apt,316,1,20,2022-12-08,0.37,5,249,5,Rental unit in Melbourne,4.8,2,2,1,Melbourne,expensive,144.97112,-37.81615
692508865753633536,71448549,Subhash,Melbourne,Entire home/apt,316,2,26,2023-07-30,2.05,1,24,25,Condo in Melbourne,4.77,2,2,1,Melbourne,expensive,144.96617,-37.80862
651672072840166144,200909382,Steve And Janet,Melbourne,Entire home/apt,315,2,5,2022-10-31,0.34,45,325,1,Rental unit in Docklands,5,2,4,2,Docklands,expensive,144.94111,-37.81976
36148186,200909382,Steve And Janet,Melbourne,Entire home/apt,314,2,5,2023-08-28,0.1,45,271,3,Rental unit in Docklands,5,2,3,2,Docklands,expensive,144.94305,-37.81659
38297537,207778250,Stay Casa,Melbourne,Entire home/apt,314,1,117,2023-08-20,2.5,14,53,42,Rental unit in Melbourne,4.8,3,5,2,Melbourne,expensive,144.95607,-37.81728
674893813926105600,351604033,Tracy,Melbourne,Entire home/apt,314,1,44,2023-08-21,3.51,17,67,42,Condo in Melbourne,4.86,3,4,2,Melbourne,expensive,144.95267,-37.8154
762904174490411776,207629216,Kajal,Melbourne,Entire home/apt,314,1,10,2023-03-13,1.06,1,0,10,Rental unit in Southbank,4.4,3,4,2,Southbank,expensive,144.95999,-37.82625
782796424386208128,200909382,Steve And Janet,Melbourne,Entire home/apt,314,2,5,2023-03-13,0.62,45,10,5,Rental unit in Docklands,5,2,4,2,Docklands,expensive,144.93923,-37.81997
791081920445913600,9510598,Alix And Taj,Melbourne,Entire home/apt,314,5,29,2023-08-28,3.58,39,300,29,Rental unit in Southbank,4.93,3,5,2,Southbank,expensive,144.962577052355,-37.8234523418917
33325709,46333372,Nate,Melbourne,Entire home/apt,313,1,15,2020-02-29,0.28,14,0,0,Rental unit in Southbank,4.73,3,6,2,Southbank,expensive,144.96184,-37.82283
33858855,255670843,Australia One Zero Eight,Melbourne,Entire home/apt,313,1,5,2021-12-16,0.17,2,0,0,Serviced apartment in Southbank,4.6,1,1,1,Southbank,expensive,144.96407,-37.82324
811973763943577728,200909382,Steve And Janet,Melbourne,Entire home/apt,313,2,4,2023-04-03,0.56,45,324,4,Rental unit in Docklands,5,2,4,2,Docklands,expensive,144.94115423138,-37.8199192458322
23813174,60130032,Devi & Prasha,Melbourne,Entire home/apt,312,2,155,2023-08-21,2.39,2,156,32,Rental unit in Southbank,4.86,3,4,2,Southbank,expensive,144.96156,-37.82527
29633689,46333372,Nate,Melbourne,Entire home/apt,312,3,20,2020-03-07,0.35,14,0,0,Loft in Southbank,4.45,2,3,2,Southbank,expensive,144.96093,-37.82237
4609375,23880137,Robyn,Melbourne,Entire home/apt,311,5,60,2023-05-30,0.6,1,19,6,Home in Carlton,4.73,5,5,2.5,Carlton,expensive,144.96634,-37.79383
579987823959991168,17238652,Marita,Melbourne,Entire home/apt,311,1,143,2023-09-02,8.03,1,294,104,Rental unit in Melbourne,4.98,1,1,1,Melbourne,expensive,144.965576,-37.816784
922965445708622720,104411077,Hazel,Melbourne,Entire home/apt,311,1,10,2023-08-19,4.48,8,102,10,Rental unit in Melbourne,4.8,2,2,2,Melbourne,expensive,144.9585916,-37.8175602
4989816,23842597,Steve,Melbourne,Entire home/apt,310,2,26,2017-03-24,0.25,1,0,0,Rental unit in East Melbourne,4.88,2,2,1,East Melbourne,expensive,144.98517,-37.81105
33198151,120292138,Jun Hua,Melbourne,Entire home/apt,310,1,128,2023-08-21,2.37,2,29,36,Rental unit in Melbourne,4.55,1,1,1,Docklands,expensive,144.93872,-37.81984
722604104364795136,128798619,Sharyn,Melbourne,Entire home/apt,309,2,9,2023-07-29,1.08,1,125,9,Rental unit in Southbank,4.89,2,2,2,Southbank,expensive,144.963745,-37.824586
779557664958579072,10248444,Recr,Melbourne,Entire home/apt,309,2,4,2023-07-09,0.7,15,336,4,Rental unit in Melbourne,3.5,2,2,1,Docklands,expensive,144.95247,-37.81784
813511547027610624,40290912,Abdi,Melbourne,Entire home/apt,309,2,5,2023-07-16,0.91,1,353,5,Rental unit in Southbank,4.8,2,2,1,Southbank,expensive,144.959869934855,-37.8264237820753
24609190,293526132,MaisonNets,Melbourne,Entire home/apt,308,3,103,2023-08-27,1.6,11,277,31,Rental unit in Melbourne,4.78,3,4,3,Melbourne,expensive,144.95542,-37.81718
36093184,200909382,Steve And Janet,Melbourne,Entire home/apt,308,2,6,2022-10-10,0.26,45,355,1,Rental unit in Docklands,4.33,2,3,2,Docklands,expensive,144.94284,-37.8165
43098081,315394472,Neil,Melbourne,Entire home/apt,308,2,35,2023-07-30,1.33,6,0,23,Serviced apartment in Carlton,4.89,2,2,2,Carlton,expensive,144.963928222656,-37.8049125671387
43098744,315394472,Neil,Melbourne,Entire home/apt,308,2,43,2023-08-12,2.26,6,0,25,Rental unit in Melbourne,4.79,2,2,2,Melbourne,expensive,144.958633422852,-37.817554473877
853956634205684992,200909382,Steve And Janet,Melbourne,Entire home/apt,308,2,3,2023-06-12,0.62,45,302,3,Rental unit in Docklands,5,2,4,2,Docklands,expensive,144.941397648577,-37.8199172319258
8.71222071275e+17,476596731,Kiran,Melbourne,Entire home/apt,308,3,4,2023-07-23,0.98,13,338,4,Rental unit in Southbank,4.5,3,9,1,Southbank,expensive,144.96739625111,-37.8233107027718
891583927853661312,514779848,Donna,Melbourne,Entire home/apt,308,2,5,2023-08-27,2.42,2,187,5,Home in Docklands,3.6,3,3,3,Docklands,expensive,144.9364,-37.8149
4890801,13907430,Gerard,Melbourne,Entire home/apt,307,5,135,2023-07-26,1.3,1,30,16,Condo in Docklands,4.96,3,3,2,Docklands,expensive,144.94247,-37.81456
29970627,225335316,李贵林,Melbourne,Entire home/apt,307,1,3,2020-01-18,0.05,5,0,0,Rental unit in West Melbourne,3.33,3,4,2,North Melbourne,expensive,144.95088,-37.81097
722645974399637504,156722775,Kate Neil,Melbourne,Entire home/apt,307,2,20,2023-08-21,3.24,1,69,20,Rental unit in Melbourne,5,2,3,1,Melbourne,expensive,144.967314348783,-37.8183724123817
848942219106083712,279730951,Yanzhe,Melbourne,Entire home/apt,307,2,8,2023-08-23,2.79,3,34,8,Condo in Docklands,4.38,3,3,2,Docklands,expensive,144.94760787845,-37.8176218520899
22324858,461853213,Eduardo,Melbourne,Entire home/apt,306,2,56,2023-08-14,0.83,61,327,31,Rental unit in Melbourne,4.73,3,4,2,Melbourne,expensive,144.95741,-37.81456
36404630,70793555,Fiona,Melbourne,Private room,306,1,4,2021-05-23,0.14,24,365,0,Rental unit in Southbank,3.75,1,2,1,Southbank,expensive,144.95723,-37.82656
39422240,90354386,Michael,Melbourne,Entire home/apt,306,3,88,2023-08-08,1.87,3,288,32,Rental unit in Southbank,4.86,3,3,1.5,Southbank,expensive,144.95642,-37.82608
48871850,115123044,Eddie,Melbourne,Entire home/apt,306,3,112,2023-08-18,3.8,1,265,53,Rental unit in Southbank,4.8,3,4,2,Southbank,expensive,144.96051,-37.82581
52657328,423080935,Causeway 353 Hotel,Melbourne,Private room,306,1,6,2022-05-15,0.27,8,289,0,Hotel in Melbourne,3.83,Studio,3,1,Melbourne,expensive,144.96297,-37.81557
588647005654995456,8599292,Delphine,Melbourne,Entire home/apt,306,3,18,2023-01-01,1.07,1,77,5,Townhouse in Carlton South,5,2,3,2,Carlton,expensive,144.968826293945,-37.7988891601562
783484928196259968,200909382,Steve And Janet,Melbourne,Entire home/apt,306,2,3,2023-02-26,0.35,45,304,3,Rental unit in Docklands,5,2,4,2,Docklands,expensive,144.94106,-37.82005
39758183,305392868,Flagstaff Green Apartments,Melbourne,Entire home/apt,305,2,3,2020-02-26,0.07,4,165,0,Rental unit in West Melbourne,4.67,1,2,1,North Melbourne,expensive,144.95285,-37.81006
16274530,9510598,Alix And Taj,Melbourne,Entire home/apt,304,5,137,2023-08-27,1.69,39,301,19,Rental unit in Southbank,4.77,2,2,2,Melbourne,expensive,144.95782,-37.8212
23491909,151299817,Geoff,Melbourne,Entire home/apt,304,2,282,2023-08-26,4.22,2,185,70,Rental unit in Southbank,4.93,3,3,2,Southbank,expensive,144.95659,-37.82696
40263615,290250033,LaVie,Melbourne,Entire home/apt,304,1,42,2022-12-01,0.94,19,0,1,Rental unit in Melbourne,4.71,3,3,2,Melbourne,expensive,144.960571,-37.807823
42794888,200909382,Steve And Janet,Melbourne,Entire home/apt,303,2,4,2023-04-05,0.29,45,334,3,Rental unit in Docklands,5,2,3,2,Docklands,expensive,144.94111,-37.82021
46011501,289319746,Mark & Kiran,Melbourne,Entire home/apt,303,4,73,2023-08-21,2.24,4,322,30,Rental unit in Southbank,4.7,3,9,2,Southbank,expensive,144.961349487305,-37.822940826416
763558758031113216,104411077,Hazel,Melbourne,Entire home/apt,303,1,29,2023-08-21,3.43,8,130,29,Rental unit in Melbourne,4.9,2,2,2,Docklands,expensive,144.95243,-37.81538
23192429,115113395,Kelly,Melbourne,Entire home/apt,302,2,87,2023-08-21,1.36,11,86,20,Rental unit in Melbourne,4.63,3,5,2,South Yarra - West,expensive,144.98017,-37.84204
25115314,9510598,Alix And Taj,Melbourne,Entire home/apt,302,5,89,2023-08-22,1.4,39,279,15,Rental unit in Melbourne,4.8,2,2,1.5,Melbourne,expensive,144.96355,-37.81664
49535571,113287798,Angie,Melbourne,Entire home/apt,302,2,7,2022-11-02,0.34,2,319,4,Rental unit in Melbourne,5,1,1,1,South Yarra - West,expensive,144.97978,-37.84528
648120928274320896,200909382,Steve And Janet,Melbourne,Entire home/apt,302,2,3,2023-08-22,0.31,45,312,3,Rental unit in Docklands,5,2,3,2,Docklands,expensive,144.93942,-37.82022
714114128757839104,436182761,Ragnhild,Melbourne,Entire home/apt,302,2,9,2023-08-29,0.79,9,114,9,Condo in Southbank,5,3,3,2.5,Southbank,expensive,144.96254,-37.82196
782480418001439744,49049181,Emma,Melbourne,Entire home/apt,302,1,12,2023-03-13,1.43,1,0,12,Rental unit in Melbourne,4.75,2,3,2,Melbourne,expensive,144.95304,-37.81479
53819036,350602650,Jiao,Melbourne,Entire home/apt,301,1,33,2023-06-29,1.6,11,109,19,Rental unit in Melbourne,4.18,3,6,2,Melbourne,expensive,144.953949,-37.815018
622033103855373184,350602650,Jiao,Melbourne,Entire home/apt,301,1,27,2023-07-22,1.72,11,110,22,Rental unit in Melbourne,4.59,3,5,2,Melbourne,expensive,144.95501,-37.814
633055269674059904,213225288,Ming,Melbourne,Entire home/apt,301,2,31,2023-08-21,2.9,42,0,31,Rental unit in Melbourne,4.97,2,2,2,Melbourne,expensive,144.95195,-37.81363
8957990,7294026,Allen,Melbourne,Entire home/apt,300,2,117,2023-04-02,1.5,1,51,12,Rental unit in North Melbourne,4.89,2,2,1,North Melbourne,expensive,144.95124,-37.80062
9419996,48839385,Sam,Melbourne,Private room,300,1,3,2017-11-30,0.04,1,364,0,Rental unit in Melbourne,5,1,1,1,South Yarra - West,expensive,144.97528,-37.83478
15102985,4223006,Kate,Melbourne,Entire home/apt,300,3,6,2018-12-27,0.07,2,0,0,Condo in Southbank,4.67,2,2,1,Southbank,expensive,144.96589,-37.82535
16467730,2538640,Ralph,Melbourne,Entire home/apt,300,5,31,2023-07-22,0.46,1,315,15,Tower in East Melbourne,4.94,1,1,2,East Melbourne,expensive,144.989959716797,-37.8141326904297
21601242,144530452,Holly,Melbourne,Entire home/apt,300,365,14,2018-10-27,0.2,1,0,0,Condo in Melbourne,4.77,2,2,2,Melbourne,expensive,144.95629,-37.81324
38523416,179934839,Michelle,Melbourne,Entire home/apt,300,30,14,2020-01-25,0.29,1,0,0,Rental unit in Melbourne,4.15,1,1,1,Melbourne,expensive,144.96285,-37.80814
44433309,358902034,Nuria,Melbourne,Entire home/apt,300,2,72,2023-08-08,2.15,1,218,31,Rental unit in Melbourne,4.81,2,4,1,Melbourne,expensive,144.95971,-37.81695
47062410,55324450,Bruce,Melbourne,Entire home/apt,300,1,37,2023-07-31,1.13,63,253,8,Rental unit in Melbourne,3.95,4,8,2,Melbourne,expensive,144.95325,-37.81623
53051037,17227798,Anna,Melbourne,Entire home/apt,300,2,21,2023-03-17,1.2,1,0,7,Rental unit in South Yarra,4.9,2,2,1,South Yarra - West,expensive,144.98493,-37.83695
53973601,94537021,Sim,Melbourne,Entire home/apt,300,2,27,2023-08-26,1.35,1,271,10,Serviced apartment in Melbourne,4.63,2,2,1,Melbourne,expensive,144.95531,-37.81588
595099865766558080,49219790,Akemi,Melbourne,Entire home/apt,300,2,54,2023-06-10,3.15,3,0,28,Rental unit in Melbourne,4.56,2,3,1,Melbourne,expensive,144.96059,-37.80825
660594274789875584,120622114,Peter,Melbourne,Entire home/apt,300,3,51,2023-08-28,3.63,13,46,39,Rental unit in Melbourne,4.86,3,3,2,Melbourne,expensive,144.9662652,-37.8102205
798284197398934400,483664956,Jessie,Melbourne,Entire home/apt,300,2,32,2023-08-29,5.03,1,197,32,Rental unit in Melbourne,4.94,3,3,2,Melbourne,expensive,144.961281678029,-37.8081511809968
799592040863089280,104411077,Hazel,Melbourne,Entire home/apt,300,1,11,2023-08-07,3.24,8,112,11,Rental unit in Melbourne,5,2,2,2,Docklands,expensive,144.952555493664,-37.81571003851
905381879891043584,338455137,Astrid,Melbourne,Entire home/apt,300,2,3,2023-07-17,1.06,3,0,3,Rental unit in Melbourne,5,1,1,1,Melbourne,expensive,144.974272325635,-37.8143843263765
14893028,4924814,Akbar,Melbourne,Entire home/apt,299,600,137,2020-03-17,1.62,6,0,0,Rental unit in Melbourne,4.76,3,5,2,Melbourne,expensive,144.95331,-37.81532
17045924,2387229,Denen,Melbourne,Entire home/apt,299,2,23,2023-08-20,0.32,1,17,3,Loft in East Melbourne,4.91,2,2,1.5,East Melbourne,expensive,144.98663,-37.81132
19351230,43248352,Lisa,Melbourne,Entire home/apt,299,3,82,2023-08-11,1.09,2,52,24,Rental unit in Melbourne,4.91,2,3,1,Melbourne,expensive,144.96622,-37.81579
29633628,118257022,Joseph,Melbourne,Entire home/apt,299,5,6,2021-02-14,0.11,11,0,0,Rental unit in Docklands,4.83,3,3,2,Docklands,expensive,144.94334,-37.82096
32906376,151885753,Inka,Melbourne,Entire home/apt,299,3,43,2023-08-08,0.83,1,160,10,Rental unit in Melbourne,4.77,2,2,2,Carlton,expensive,144.95997,-37.80631
38194863,263329630,Space Hotel,Melbourne,Shared room,299,1,19,2022-09-05,0.57,13,216,1,Hostel in Melbourne,4.47,1,1,0,Melbourne,expensive,144.96611,-37.80755
38194931,263329630,Space Hotel,Melbourne,Shared room,299,1,29,2023-08-10,0.6,13,359,7,Hostel in Melbourne,4.31,1,1,0,Melbourne,expensive,144.96611,-37.80755
38195132,263329630,Space Hotel,Melbourne,Shared room,299,1,34,2023-08-20,0.7,13,363,2,Hostel in Melbourne,4.47,1,1,0,Melbourne,expensive,144.96611,-37.80755
38195274,263329630,Space Hotel,Melbourne,Shared room,299,1,26,2022-09-29,0.53,13,216,1,Hostel in Melbourne,4.54,1,1,0,Melbourne,expensive,144.96611,-37.80755
38195374,263329630,Space Hotel,Melbourne,Shared room,299,1,15,2022-11-14,0.32,13,214,4,Hostel in Melbourne,4.73,1,1,0,Melbourne,expensive,144.96611,-37.80755
38195572,263329630,Space Hotel,Melbourne,Shared room,299,1,36,2022-11-16,0.75,13,216,4,Hostel in Melbourne,4.28,1,1,0,Melbourne,expensive,144.96611,-37.80755
574214186008332096,447662078,Xia,Melbourne,Entire home/apt,299,3,94,2023-08-13,5.19,1,0,44,Rental unit in Melbourne,4.93,3,3,2,Melbourne,expensive,144.96203,-37.8116
653203949204828288,104411077,Hazel,Melbourne,Entire home/apt,299,1,77,2023-06-25,5.27,8,78,60,Rental unit in Melbourne,4.9,2,2,2,Melbourne,expensive,144.9527,-37.81537
696658897750280064,12590811,Sian,Melbourne,Entire home/apt,299,7,21,2023-05-08,1.94,12,108,21,Rental unit in Melbourne,4.9,2,2,1,Melbourne,expensive,144.96057,-37.81757
764695108983713408,9198367,Nest-Apartments,Melbourne,Entire home/apt,299,1,18,2023-08-13,2.35,31,91,18,Rental unit in Melbourne,4.61,3,4,2,Melbourne,expensive,144.961811850862,-37.8102775024897
792407814565151744,216205533,Luke,Melbourne,Entire home/apt,299,1,20,2023-08-20,2.45,2,152,20,Rental unit in Melbourne,4.6,3,6,2,Carlton,expensive,144.962727182706,-37.8060436792971
857024164127588480,111344911,Leon,Melbourne,Entire home/apt,299,2,5,2023-08-15,2.03,37,67,5,Rental unit in Melbourne,4.8,2,3,2.5,Melbourne,expensive,144.958700425923,-37.8100027351397
20507261,102308709,Lynda,Melbourne,Entire home/apt,297,5,211,2023-08-27,2.87,2,321,43,Rental unit in Docklands,4.9,1,2,1,Docklands,expensive,144.94207,-37.81948
804549944583920000,52187340,Saari,Melbourne,Entire home/apt,297,1,13,2023-08-27,1.7,1,18,13,Rental unit in Southbank,4.85,1,2,1,Southbank,expensive,144.959822902632,-37.8278689664427
820858916299046144,337623596,Aster,Melbourne,Entire home/apt,297,1,25,2023-07-17,3.61,4,42,25,Rental unit in Melbourne,4.88,1,1,1,Melbourne,expensive,144.952220903809,-37.8146695624686
831333188699199232,111344911,Leon,Melbourne,Entire home/apt,297,2,19,2023-08-21,3,37,66,19,Loft in Melbourne,4.74,2,2,2.5,Melbourne,expensive,144.9585916,-37.8175602
881726337825629696,9510598,Alix And Taj,Melbourne,Entire home/apt,297,1,12,2023-08-31,3.16,39,228,12,Rental unit in Southbank,5,3,5,2,Southbank,expensive,144.9612371813,-37.8225488012748
899481213970499584,398720554,Roy,Melbourne,Entire home/apt,297,2,6,2023-08-02,2.25,21,313,6,Rental unit in North Melbourne,5,3,4,2,North Melbourne,expensive,144.9401218,-37.7962788
17035371,10394006,Daniel,Melbourne,Entire home/apt,296,3,109,2023-08-12,1.38,13,68,12,Rental unit in Melbourne,4.83,3,4,2,Melbourne,expensive,144.95415,-37.81524
32093147,231362699,Ashley,Melbourne,Entire home/apt,296,2,9,2023-01-30,0.19,2,0,6,Rental unit in Southbank,4.56,1,1,1,Southbank,expensive,144.95736,-37.82561
49328089,397940089,Mel,Melbourne,Entire home/apt,296,4,40,2023-08-29,1.42,1,237,25,Home in Parkville,4.88,3,5,2,North Melbourne,expensive,144.94136,-37.79008
740893635285996160,103638895,Julie,Melbourne,Entire home/apt,296,2,3,2023-03-03,0.32,1,90,3,Serviced apartment in Southbank,2,2,2,1,Southbank,expensive,144.958449296342,-37.8272013232334
848103457758436992,111344911,Leon,Melbourne,Entire home/apt,296,2,24,2023-08-27,4.5,37,39,24,Rental unit in Melbourne,4.88,3,3,2,Melbourne,expensive,144.9695553,-37.8081563
848302276406167040,432939487,David,Melbourne,Entire home/apt,296,2,3,2023-07-22,0.58,1,239,3,Rental unit in Southbank,5,2,3,2,Southbank,expensive,144.959401053967,-37.8269516461141
52944671,237178005,Kyle,Melbourne,Entire home/apt,295,1,59,2023-08-12,3.75,1,170,48,Rental unit in Melbourne,4.93,2,3,2,Melbourne,expensive,144.9556,-37.8209
53517788,51213683,David,Melbourne,Entire home/apt,295,3,98,2023-09-02,4.76,1,216,50,Condo in Melbourne,4.96,2,2,2,Melbourne,expensive,144.96,-37.81277
584420179372102656,67533786,Tricia,Melbourne,Entire home/apt,295,2,42,2023-07-15,2.39,60,315,26,Rental unit in Southbank,4.6,2,2,2,Southbank,expensive,144.96436,-37.8222
16534504,26605877,Karen,Melbourne,Entire home/apt,294,2,312,2023-07-24,3.94,1,44,43,Rental unit in Melbourne,4.74,3,3,2,Melbourne,expensive,144.95384,-37.81506
29969944,207778250,Stay Casa,Melbourne,Entire home/apt,294,1,164,2023-08-19,2.8,14,161,34,Rental unit in Melbourne,4.69,3,5,2,Melbourne,expensive,144.95425,-37.81917
38808344,200909382,Steve And Janet,Melbourne,Entire home/apt,294,2,12,2023-08-28,0.37,45,323,2,Rental unit in Docklands,4.92,2,3,2,Docklands,expensive,144.94319,-37.82043
48723045,10190138,Tony,Melbourne,Entire home/apt,294,1,4,2022-12-17,0.18,66,0,1,Rental unit in Southbank,4.75,2,6,2,Southbank,expensive,144.963973999023,-37.8234367370605
811162999789537792,351604033,Tracy,Melbourne,Entire home/apt,294,1,8,2023-08-19,1.29,17,46,8,Condo in Melbourne,4.75,3,4,2,Docklands,expensive,144.951088584108,-37.8153919950366
888646238138993920,447673207,Lily,Melbourne,Entire home/apt,294,2,8,2023-08-26,2.22,37,76,8,Condo in Southbank,4.88,3,3,2,Southbank,expensive,144.964537514163,-37.8268357743454
35183912,187215364,Ernst,Melbourne,Entire home/apt,293,3,8,2022-11-19,0.18,5,136,1,Condo in Southbank,4.88,2,3,1,Southbank,expensive,144.95758,-37.8283
630921082176451712,351604033,Tracy,Melbourne,Entire home/apt,293,1,58,2023-08-21,3.86,17,101,37,Rental unit in Melbourne,4.88,3,5,2,Melbourne,expensive,144.95269,-37.81544
