id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
920179,Cottage in Olinda · ★4.88 · 1 bedroom · 1 bed · 1 bath,4944974,Mr Brett,,Yarra Ranges,-37.85143,145.36154,Entire home/apt,219,2,41,2023-06-26,0.33,7,346,5,
921611,Rental unit in Melbourne · ★4.72 · 1 bedroom · 1 bed · 1 bath,3570625,Kim,,Melbourne,-37.81583,144.96628,Entire home/apt,211,5,157,2023-08-31,1.23,2,90,18,
479281,Home in Brighton · ★4.63 · 2 bedrooms · 3 beds · 2 baths,760849,Boutique Stays Accommodation Group,,Bayside,-37.90925,144.98976,Entire home/apt,413,5,8,2023-07-12,0.11,73,0,2,
479333,Home in Clifton Hill · ★4.42 · 2 bedrooms · 2 beds · 1 bath,760849,Boutique Stays Accommodation Group,,Yarra,-37.78773,145.00169,Entire home/apt,480,5,27,2023-07-09,0.27,73,305,8,
1497122,Rental unit in Melbourne · ★4.53 · 1 bedroom · 2 beds · 1 bath,7251621,Rob,,Melbourne,-37.81806,144.95931,Entire home/apt,120,2,375,2023-08-14,3.15,1,214,16,
479472,Townhouse in Sandringham · ★4.60 · 2 bedrooms · 3 beds · 1.5 baths,760849,Boutique Stays Accommodation Group,,Bayside,-37.95301,145.01149,Entire home/apt,396,5,10,2022-12-02,0.10,73,0,1,
926682,Rental unit in Melbourne · ★4.84 · 1 bedroom · 1 bed · 1 bath,4986236,John,,Melbourne,-37.81021,144.96405,Entire home/apt,500,18,202,2023-06-27,1.70,3,364,7,
483719,Guest suite in Rosanna · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,9082,Dennis,,Banyule,-37.74238,145.06618,Private room,80,10,27,2019-12-26,0.20,3,346,0,
1500214,Rental unit in Port Melbourne · 1 bedroom · 1 bed · 1 shared bath,8017115,Claire,,Port Phillip,-37.8418139,144.9408596,Private room,267,1,1,2023-04-03,0.19,1,88,1,
484148,Home in Point Cook · ★4.81 · 1 bedroom · 1 bed · 1 private bath,2309055,KC And Serena,,Wyndham,-37.90022,144.72487,Private room,75,4,28,2023-07-19,0.21,2,365,3,
492022,Townhouse in Sandringham · ★4.56 · 3 bedrooms · 4 beds · 1 bath,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,470,5,18,2023-04-25,0.29,73,0,5,
1500598,Condo in South Yarra · ★4.78 · 2 bedrooms · 2 beds · 1 bath,291232,Jason,,Stonnington,-37.8369,144.99293,Entire home/apt,188,2,200,2023-08-20,1.87,1,297,31,
492071,Townhouse in Sandringham · ★4.33 · 3 bedrooms · 5 beds · 2 baths,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,526,5,15,2023-08-04,0.14,73,0,4,
506491,Townhouse in Blackburn South · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,2496901,Maureen,,Whitehorse,-37.84473,145.13579,Private room,90,2,93,2023-06-29,0.70,1,269,3,
941483,Home in Healesville · ★4.82 · 2 bedrooms · 2 beds · 2 baths,5090386,Janine,,Yarra Ranges,-37.65727,145.52633,Entire home/apt,266,1,173,2023-08-27,1.58,1,346,66,
954106,Cottage in Ringwood North · ★4.89 · 1 bedroom · 1 bed · 1 bath,5181787,Judy,,Maroondah,-37.8002,145.22096,Entire home/apt,76,7,186,2023-08-10,1.53,1,263,10,
508586,Home in Balwyn North · ★4.44 · 1 bedroom · 1 bed · 1 private bath,2255480,Jessica,,Boroondara,-37.79349,145.0808,Private room,70,1,25,2023-03-31,0.46,8,246,8,
960498,Condo in East Melbourne · ★4.91 · 2 bedrooms · 2 beds · 2 baths,5229572,Roy,,Melbourne,-37.8171,144.97784,Entire home/apt,249,1,24,2022-01-25,0.19,4,2,0,
964548,Rental unit in Melbourne · ★4.35 · 2 bedrooms · 5 beds · 1 bath,3721646,Alex,,Port Phillip,-37.83618,144.9738,Entire home/apt,153,21,81,2018-03-04,0.63,42,156,0,
1516337,Home in Lilydale · 1 bedroom · 3 beds · 1 bath,8096480,Kerry,,Maroondah,-37.83544,145.31384,Private room,99,1,0,,,1,365,0,
508590,Home in Balwyn North · ★4.63 · 1 bedroom,2255480,Jessica,,Boroondara,-37.7937,145.07935,Private room,50,1,16,2022-07-17,0.24,8,215,0,
508594,Home in Balwyn North · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,2255480,Jessica,,Boroondara,-37.79352,145.0794,Private room,60,1,14,2023-01-26,0.22,8,247,3,
529347,Guesthouse in Elwood · ★4.77 · 1 bedroom · 2 beds · 1 bath,2601127,Alyce,,Port Phillip,-37.87686,144.97723,Entire home/apt,184,2,130,2023-01-02,1.27,3,0,11,
1522751,Home in Armadale · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,1608157,Fay,,Stonnington,-37.85978,145.02279,Private room,93,1,20,2023-04-03,0.17,3,365,3,
1522907,Home in Armadale · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,1608157,Fay,,Stonnington,-37.85981,145.02254,Private room,99,1,22,2023-04-03,0.18,3,364,2,
964968,Rental unit in Prahran · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,4731740,Eugénie,,Stonnington,-37.84875,145.00185,Private room,71,1,100,2023-08-28,0.90,1,112,39,
534083,Rental unit in St Kilda · ★4.59 · 2 bedrooms · 1 bed · 1 bath,2624960,Karen,,Port Phillip,-37.8571,144.98719,Entire home/apt,220,1,184,2022-04-01,1.40,6,90,0,
966901,Home in Kew · ★4.87 · 1 bedroom · 1 bed · 1 bath,932976,Jayne,,Boroondara,-37.80705,145.03611,Entire home/apt,233,5,89,2023-08-08,0.70,3,57,11,
978562,Home in Derrimut · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,1533260,Ryan,,Brimbank,-37.78374,144.75728,Private room,50,1,165,2023-08-28,1.35,9,352,23,
982577,Rental unit in Toorak · ★4.57 · 1 bedroom · 1 bed · 1 bath,3705064,Ardhene,,Stonnington,-37.84213,145.01142,Entire home/apt,77,14,50,2023-07-20,0.41,1,262,3,
1540666,Home in St Kilda East · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,8213156,Margaret,,Port Phillip,-37.865,144.99979,Private room,80,3,123,2023-08-15,1.17,1,72,18,
1557274,Rental unit in South Yarra · ★4.67 · 1 bedroom · 1 bed · 1 bath,4255185,Efisia,,Stonnington,-37.83317,144.98886,Entire home/apt,115,2,18,2017-06-25,0.21,1,0,0,
552797,Rental unit in Fitzroy · ★4.90 · 1 bedroom · 1 bed · 1 bath,2716860,Jess And Kristy,,Yarra,-37.8047,144.97959,Entire home/apt,99,2,73,2020-03-16,0.77,1,0,0,
1557846,Home in St Kilda · ★4.96 · 3 bedrooms · 3 beds · 1 bath,8292995,Janine,,Port Phillip,-37.86602,144.98287,Entire home/apt,250,5,25,2023-04-28,0.21,1,11,13,
985656,Home in Caulfield North · ★4.67 · 1 bedroom · 2 beds · 1 shared bath,1038237,Ian,,Glen Eira,-37.86699,145.02729,Private room,70,2,24,2023-01-18,0.21,3,33,4,
986403,Rental unit in St Kilda West · ★4.94 · 1 bedroom · 1 bed · 1 private bath,3004635,Dorothy,,Port Phillip,-37.85683,144.96707,Private room,95,3,160,2023-08-27,1.27,1,203,19,
554087,Home in St Kilda West · ★4.96 · 1 bedroom · 1 bed · 1 private bath,2707723,Marjolein,,Port Phillip,-37.85821,144.97428,Private room,300,3,26,2023-04-03,0.19,1,141,1,
990795,Bed and breakfast in Carlton · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,5441565,IanJ,,Melbourne,-37.8017,144.96707,Private room,145,3,35,2023-06-04,0.29,1,360,8,
1584356,Townhouse in Hawthorn East · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,4702787,Mark & Wendy,,Boroondara,-37.83643,145.05203,Private room,160,2,74,2023-07-04,0.75,3,312,15,
557900,Rental unit in Melbourne · ★4.93 · 1 bedroom · 1 bed · 1 bath,1700056,Rodger,,Melbourne,-37.81745,144.96457,Entire home/apt,244,3,273,2023-09-03,2.03,4,199,59,
1602671,Rental unit in Melbourne · ★4.74 · 1 bedroom · 1 bed · 1.5 shared baths,8523310,Penny,,Melbourne,-37.8145,144.95664,Shared room,51,2,74,2020-01-20,0.62,3,0,0,
999305,Townhouse in Clayton · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5492859,Henry,,Monash,-37.91965,145.13158,Private room,65,2,7,2023-02-03,0.06,6,179,2,
567486,Home in Hawthorn · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,2792235,Sara,,Boroondara,-37.83481,145.03514,Private room,125,5,15,2023-04-02,0.11,2,358,1,
1002094,Rental unit in Melbourne · ★4.86 · 1 bedroom · 1 bed · 1 bath,1764883,Jacqui And David,,Melbourne,-37.81011,144.97036,Entire home/apt,193,3,125,2023-04-04,1.00,1,331,10,
567941,Home in Clifton Hill · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,2794092,Jocelyn,,Yarra,-37.80209,144.98813,Private room,75,1,53,2019-03-16,0.40,1,244,0,
1012462,Rental unit in Melbourne · ★4.89 · 3 bedrooms · 3 beds · 1 bath,5570306,Kirstin,,Melbourne,-37.81676,144.96296,Entire home/apt,225,14,9,2020-02-02,0.07,3,0,0,
1054730,Home in Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5808523,Sally,,Bayside,-37.915906005213074,145.00299532410244,Private room,95,7,12,2023-04-07,0.11,1,362,1,
1057401,Rental unit in Mordialloc · ★4.80 · 1 bedroom · 1 bed · 1 bath,5824112,Fiona,,Kingston,-37.99633,145.09455,Entire home/apt,85,7,70,2023-08-08,0.57,1,240,9,
1610201,Home in Parkville · ★4.87 · 2 bedrooms · 2 beds · 2 baths,6331086,Lisa,,Melbourne,-37.78715,144.94111,Entire home/apt,178,2,216,2023-08-20,1.79,1,46,3,
571502,Home in Carlton · ★4.47 · 1 bedroom · 16 beds · 5 shared baths,2812963,Medley,,Melbourne,-37.80707,144.96678,Private room,80,3,15,2019-02-14,0.13,5,0,0,
1621193,Villa in Point Cook · ★4.27 · 1 bedroom · 1 bed · 1 bath,8623584,Michael,,Wyndham,-37.90044,144.74296,Private room,80,1,22,2022-02-02,0.21,4,12,0,
1061196,Bungalow in Fitzroy · ★4.91 · 2 bedrooms · 2 beds · 1 bath,1701103,Joanne,,Yarra,-37.80087,144.98193,Entire home/apt,328,3,98,2023-04-10,0.79,1,189,15,
592162,Rental unit in Melbourne · ★4.51 · 1 bedroom · 1 bed · 1 bath,2922619,Dean,,Melbourne,-37.81694,144.95263,Entire home/apt,160,6,53,2020-03-15,0.40,1,0,0,
1822180,Guesthouse in Upwey · ★4.76 · 1 bedroom · 1 bed · 1 bath,7383811,Susie,,Yarra Ranges,-37.91863,145.33197,Entire home/apt,200,1,259,2023-09-03,2.79,2,339,37,
1061439,Rental unit in North Melbourne · ★4.72 · 1 bedroom · 1 bed · 1.5 baths,5843865,Dianne,,Melbourne,-37.79784,144.9455,Private room,73,28,73,2023-08-22,0.58,2,151,5,
1626393,Home in Elwood · 2 bedrooms · 2 beds · 3.5 baths,8451508,Anthony,,Port Phillip,-37.88617,144.98343,Entire home/apt,695,5,1,2014-07-13,0.01,1,0,0,
1822923,Rental unit in Richmond · 1 bedroom · 1 bed · 1 bath,9543070,Lauren,,Yarra,-37.81807,145.00073,Entire home/apt,99,7,1,2014-01-02,0.01,1,0,0,
1064493,Rental unit in St Kilda · ★4.86 · Studio · 1 bed · 1 bath,2708837,Jack,,Port Phillip,-37.86723,144.97738,Entire home/apt,99,1,173,2017-05-30,1.38,1,0,0,
1827577,Rental unit in Brunswick · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,5261406,Jordan,,Moreland,-37.77129,144.96166,Private room,60,2,4,2017-09-10,0.03,1,0,0,
1067281,Home in Highett · ★5.0 · 4 bedrooms · 6 beds · 2.5 baths,5869866,Claire  - Beau Bay Houses Owner/Ope,,Kingston,-37.95695,145.05611,Entire home/apt,349,14,6,2022-03-23,0.08,3,91,0,
1637733,Guest suite in Bayswater · ★4.95 · 2 bedrooms · 2 beds · 1 bath,5913843,Andrea,,Knox,-37.85812,145.26126,Entire home/apt,209,2,75,2023-06-10,0.63,1,321,3,
1656742,Home in Port Melbourne · ★4.86 · 5 bedrooms · 5 beds · 2.5 baths,5090138,Eva,,Port Phillip,-37.83158,144.94697,Entire home/apt,1571,7,7,2019-12-29,0.06,1,164,0,
1832876,Rental unit in Melbourne · ★4.90 · 1 bedroom · 1 bed · 1 bath,1700056,Rodger,,Melbourne,-37.81496,144.96699,Entire home/apt,217,3,306,2023-09-03,2.56,4,298,57,
1861584,Home in Cremorne · 4 bedrooms · 4 beds · 3 baths,9710767,Simon,,Yarra,-37.82654,144.99501,Entire home/apt,1286,7,1,2018-03-16,0.01,1,321,0,
1866009,Hostel in Carlton · ★4.54 · 1 bedroom · 1 bed · 1 bath,2812963,Medley,,Melbourne,-37.80476,144.96868,Private room,80,3,14,2020-01-26,0.12,5,0,0,
1684869,Loft in Melbourne · ★4.87 · Studio · 1 bed · 1 bath,8908084,Wayne,,Melbourne,-37.813,144.9612,Entire home/apt,176,2,155,2023-08-27,1.29,2,88,34,
1881121,Home in Nunawading · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,109964096,Kala,,Whitehorse,-37.80877,145.17511,Private room,58,3,71,2023-07-31,0.84,1,319,14,
1688748,Rental unit in South Yarra · ★4.81 · 1 bedroom · 1 bed · 1 bath,8924888,Chris & Elle,,Stonnington,-37.84166,144.9977,Entire home/apt,139,5,290,2023-06-04,2.40,2,320,21,
1077126,Home in Greensborough · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,5927414,Armita,,Banyule,-37.70587,145.10249,Private room,60,1,48,2023-04-06,0.47,1,308,1,
1077193,Rental unit in Melbourne · ★4.81 · 2 bedrooms · 2 beds · 1 bath,5570306,Kirstin,,Melbourne,-37.81838,144.96262,Entire home/apt,164,4,17,2019-06-10,0.14,3,0,0,
1091282,Rental unit in Melbourne · ★4.83 · 2 bedrooms · 4 beds · 2 baths,2586919,Jacquie,,Melbourne,-37.81837,144.96181,Entire home/apt,250,2,105,2018-08-12,0.84,1,7,0,
1887354,Home in Pascoe Vale South · ★4.53 · Studio · 2 beds · 1.5 shared baths,2225077,Paul,,Moreland,-37.73601,144.93442,Private room,46,1,64,2022-10-01,0.54,2,342,4,
1098759,Rental unit in Forest Hill · ★4.62 · 2 bedrooms · 4 beds · 1 bath,1771763,Katie,,Whitehorse,-37.83921,145.17795,Entire home/apt,110,2,141,2023-03-30,1.14,1,99,6,
1107707,Home in Beaumaris · ★4.83 · 4 bedrooms · 8 beds · 2.5 baths,5869866,Claire  - Beau Bay Houses Owner/Ope,,Bayside,-37.97165,145.04875,Entire home/apt,339,14,7,2023-02-19,0.08,3,90,1,
1697412,Rental unit in Melbourne · ★4.62 · Studio · 1 bed · 1 bath,5157097,Wil,,Melbourne,-37.80667,144.9671,Entire home/apt,114,1,305,2023-08-20,2.56,1,48,25,
1888612,Loft in Collingwood · ★4.74 · 2 bedrooms · 3 beds · 1.5 baths,4926441,Cameron,,Yarra,-37.79841,144.98709,Entire home/apt,200,2,154,2020-01-25,1.29,1,0,0,
1701914,Rental unit in Melbourne · 1 bedroom · 1 bed · 2 baths,8984432,Patric,,Port Phillip,-37.85124,144.9805,Private room,79,1,0,,,1,0,0,
1119442,Rental unit in Collingwood · ★4.96 · 1 bedroom · 1 bed · 1 bath,6140418,Sebastian,,Yarra,-37.80313,144.98553,Entire home/apt,180,2,76,2023-08-18,4.98,1,276,53,
1888716,Rental unit in Ripponlea (East St Kilda) · 1 bedroom · 2 beds · 1 bath,275066,Jake,,Port Phillip,-37.87778,144.99494,Entire home/apt,120,3,0,,,1,0,0,
1127751,Home in St Kilda · ★4.92 · 1 bedroom · 1 bed · 1 bath,2864113,Vicki,,Port Phillip,-37.86624,144.98286,Entire home/apt,135,14,385,2023-08-24,3.12,1,121,15,
1137049,Home in St Kilda · ★4.85 · 3 bedrooms · 4 beds · 2 baths,2624960,Karen,,Port Phillip,-37.85662,144.98615,Entire home/apt,426,1,338,2023-09-01,2.84,6,260,58,
1893907,Home in Brunswick / Melbourne · ★4.86 · 3 bedrooms · 2 beds · 2.5 baths,4409445,Michelle And Rosa,,Moreland,-37.7698,144.96268,Entire home/apt,190,7,57,2020-03-27,0.48,1,0,0,
1704240,Home in South Yarra · 1 bedroom · 1 bed · 1 bath,8996977,Brent,,Stonnington,-37.84599,144.99223,Private room,70,1,0,,,1,0,0,
1711594,Rental unit in St Kilda · ★4.77 · 1 bedroom · 1 bed · 1 bath,9028154,Ayal,,Port Phillip,-37.86686,144.97842,Entire home/apt,114,1,113,2023-08-20,0.95,23,64,14,
1906621,Rental unit in St Kilda · ★4.89 · 3 bedrooms · 3 beds · 3 baths,3154709,Wendy,,Port Phillip,-37.86365,144.97549,Entire home/apt,500,2,28,2023-03-08,0.26,1,308,4,
1145231,Home in Northcote · ★5.0 · 3 bedrooms · 8 beds · 2.5 baths,6279514,Sian,,Darebin,-37.78302,145.00763,Entire home/apt,90,7,7,2018-07-27,0.06,1,0,0,
1915939,Rental unit in Melbourne · ★4.88 · 2 bedrooms · 3 beds · 1 bath,2470635,David,,Melbourne,-37.81672,144.96539,Entire home/apt,250,7,284,2023-07-17,2.42,1,92,35,
1156949,Home in Ormond · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,6339747,Serena,,Glen Eira,-37.90245,145.04185,Private room,70,1,34,2020-02-28,0.28,1,0,0,
1715090,Loft in Richmond · ★4.93 · 2 bedrooms · 2 beds · 2 baths,9045054,Linda,,Yarra,-37.82439,144.99129,Entire home/apt,461,5,128,2023-06-26,1.06,1,177,8,
1923545,Rental unit in Southbank · ★4.87 · 2 bedrooms · 3 beds · 2 baths,3612108,Richard,,Melbourne,-37.82165,144.9654,Entire home/apt,199,8,300,2023-06-01,2.60,1,85,6,
1722074,Rental unit in South Yarra · ★4.37 · 2 bedrooms · 4 beds · 2 baths,3721646,Alex,,Stonnington,-37.83706,144.9966,Entire home/apt,137,21,54,2018-07-08,0.45,42,63,0,
1930659,Home in Port Melbourne · ★4.97 · 1 bedroom · 1 bed · 0 shared baths,331744,Jillian,,Port Phillip,-37.83634948730469,144.94041442871094,Private room,100,4,30,2023-06-06,0.26,2,131,9,
1725821,Home in Coburg · ★4.76 · 7 bedrooms · 10 beds · 5 baths,8968154,Ramona,,Moreland,-37.74898,144.96312,Entire home/apt,701,3,124,2023-08-21,1.04,2,180,22,
1160839,Loft in Healesville · ★4.98 · 1 bedroom · 1 bed · 1 bath,6359961,Lianne & Paul,,Yarra Ranges,-37.64919,145.53536,Entire home/apt,201,2,92,2023-08-12,1.03,1,326,16,
1936710,Home in Carlton · ★4.0 · 1 bedroom · 1 bed · 5 shared baths,2812963,Medley,,Melbourne,-37.80673,144.96693,Private room,80,3,9,2018-12-01,0.08,5,0,0,
1732959,Rental unit in Brunswick · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,8904450,Vicki,,Moreland,-37.77628,144.96776,Entire home/apt,268,1,169,2023-09-02,1.42,1,301,13,
1937502,Rental unit in St Kilda · 1 bedroom · 1 bed · 1 bath,10024605,Sam,,Port Phillip,-37.86218,144.98205,Private room,99,1,1,2013-12-02,0.01,1,0,0,
1738446,Home in Glen Waverley · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,9155073,Gillian,,Monash,-37.88433,145.15159,Private room,55,1,7,2023-08-16,0.83,7,338,7,
1168019,Townhouse in Northcote · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,6396788,Mark,,Darebin,-37.7855,144.99832,Private room,55,5,33,2023-08-07,0.36,1,9,4,
1945153,Townhouse in Melbourne · ★5.0 · 3 bedrooms · 4 beds · 2 baths,4357497,Sotir,,Melbourne,-37.79334,144.93986,Entire home/apt,140,5,5,2022-09-12,0.37,1,0,1,
1175222,Rental unit in Carlton · ★4.25 · 1 bedroom · 1 bed · 1 bath,6432048,Sarah,,Melbourne,-37.80114,144.96496,Entire home/apt,105,10,10,2016-01-25,0.08,1,0,0,
1739234,Rental unit in Carlton · ★4.71 · 1 bedroom · 1 bed · 1 bath,7922901,Linette,,Melbourne,-37.80818,144.96429,Entire home/apt,110,2,311,2023-08-27,2.60,1,146,38,
1950412,Rental unit in Carlton · ★4.93 · 2 bedrooms · 3 beds · 2 baths,4838224,Jenni,,Melbourne,-37.80543,144.96925,Entire home/apt,386,7,81,2023-08-09,0.71,1,351,7,
1742469,Home in Caulfield South · ★4.92 · 1 bedroom · 1 private bath,9173051,Christine,,Glen Eira,-37.89613,145.01357,Private room,83,2,62,2023-08-12,0.56,5,180,25,
1956184,Rental unit in Elwood · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,10111066,Lynda,,Port Phillip,-37.87988,144.98872,Private room,61,2,71,2023-06-12,0.61,2,336,8,
1742539,Guesthouse in Bentleigh · ★4.89 · 1 bedroom · 1 bed · 1 bath,9173366,Simone & Adam,,Glen Eira,-37.92178,145.03597,Entire home/apt,92,5,83,2023-08-14,0.70,2,206,5,
1742705,Rental unit in South Yarra · ★4.83 · 1 bedroom · 1 bed · 1 bath,9028154,Ayal,,Stonnington,-37.83888,144.99477,Entire home/apt,123,2,88,2023-08-26,0.73,23,94,19,
2151175,Home in Glen Waverley · 1 bedroom · 1 bed · 1 bath,5492859,Henry,,Monash,-37.87901,145.17281,Private room,75,2,1,2015-03-16,0.01,6,247,0,
2151369,Home in Glen Waverley · ★4.89 · 1 bedroom · 1 bed · 1 bath,5492859,Henry,,Monash,-37.87894,145.17059,Private room,55,2,9,2018-10-14,0.10,6,216,0,
1956956,Home in Eltham North · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,2001917,Bryce (& Bambi),,Nillumbik,-37.70462,145.14102,Private room,120,2,50,2023-03-04,0.43,1,88,2,
2156314,Rental unit in St Kilda West · ★4.94 · 1 bedroom · 1 bed · 1 bath,3007990,Natalie,,Port Phillip,-37.85824,144.96933,Entire home/apt,200,3,65,2023-08-14,0.56,2,259,11,
2157135,Rental unit in Prahran · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,11008407,Tara,,Stonnington,-37.85242,145.01032,Private room,69,25,29,2020-01-23,0.27,1,0,0,
2171818,Rental unit in Parkville · ★4.75 · 1 bedroom · 1 bed · 5 shared baths,2812963,Medley,,Melbourne,-37.8061,144.96875,Private room,80,3,12,2020-01-28,0.10,5,0,0,
1747852,Rental unit in Melbourne · ★4.49 · 2 bedrooms · 4 beds · 1 bath,9198367,Nest-Apartments,,Melbourne,-37.80808,144.96617,Entire home/apt,140,1,251,2023-08-20,2.10,31,82,33,
1961688,Rental unit in Melbourne · ★4.74 · 1 bedroom · 3 beds · 1.5 baths,8523310,Penny,,Melbourne,-37.81422,144.95555,Private room,124,2,19,2016-08-12,0.16,3,0,0,
1962469,Rental unit in South Yarra · ★4.27 · 2 bedrooms · 3 beds · 1 bath,3721646,Alex,,Stonnington,-37.83888,144.99477,Entire home/apt,144,21,52,2021-04-20,0.44,42,95,0,
1962932,Rental unit in Footscray · 2 bedrooms · 1 bed · 1.5 baths,10142577,Melanie,,Maribyrnong,-37.80536,144.90564,Entire home/apt,37,60,0,,,1,0,0,
1970196,Rental unit in Fitzroy North · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,10165286,Patricia,,Yarra,-37.78345,144.97763,Entire home/apt,150,2,21,2015-02-17,0.18,1,0,0,
1752177,Condo in Melbourne · ★4.83 · 1 bedroom · 1 bed · 1 bath,6458973,Kate,,Melbourne,-37.810349,144.971649,Entire home/apt,132,4,280,2023-08-06,2.32,2,0,22,
2172536,Townhouse in Richmond · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,1739996,Paul & Dan,,Yarra,-37.82007,145.00263,Entire home/apt,160,2,124,2023-07-16,1.07,98,21,33,
1971685,Rental unit in Richmond · ★4.50 · 1 bedroom · 1 bed · 1 bath,10180626,Ashan,,Yarra,-37.81825,145.01066,Entire home/apt,125,333,4,2015-01-06,0.03,1,0,0,
1973680,Rental unit in Southbank · ★4.76 · 2 bedrooms · 6 beds · 2 baths,10190138,Tony,,Melbourne,-37.82167053222656,144.966796875,Entire home/apt,377,1,108,2023-07-24,0.93,66,238,10,
2178434,Home in Footscray · ★4.81 · 9 bedrooms · 9 beds · 3 baths,11111107,Kelly,,Maribyrnong,-37.80696,144.90193,Entire home/apt,695,3,102,2023-08-27,0.88,1,125,6,
